Tweet,polarity,subjectivity,Sentiment
@RobertW07160312 @estetochka @SHayesUSA @KyivIndependent The difference is Ukraine will grieve because of this acci… https://t.co/Hxy46o7vDO,0,0,Negative
RT @AFP: #BREAKING Top US general says low probability Ukraine can push Russia entirely out of territory https://t.co/imy8Q6STQG,0.1375,0.48125,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
Lavrov's Sharp Commentary on Zelensky's speech and the European politici... https://t.co/zEdc8FSoGE via @YouTube Se… https://t.co/yIyrMnVO8A,-0.0625,0.375,Positive
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0,0,Negative
"RT @Trudeaus_Ego: According to #Article5, an attack on any NATO country is considered an attack on all NATO countries, including the USA.…",0,0,Negative
"RT @Oilfield_Rando: Lemme get this straight. 

Ukraine kills a couple Poles with an anti aircraft missile, Biden says we need to give them…",0.2,0.4,Negative
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0,0,Negative
"Russia has launched a fresh wave of attacks across Ukraine, &amp; following those, reports emerged that a missile had s… https://t.co/b8rmSlxe6L",0.15,0.3,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0,0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"@halthesham @faultytrapeeze @WarMonitor3 I am not saying it was right or wrong, the video was just saying that migh… https://t.co/9sR4Zj8kyi",-0.107142857,0.717857143,Positive
"RT @RWApodcast: Three military Toyota Mega Cruisers, likely donated to Ukraine by Japan, now in Russian service. https://t.co/luziAEXPCH",-0.033333333,0.366666667,Positive
"RT @JosepBorrellF: Today, the @UN General Assembly confirmed that Russia must compensate the destruction it is causing in Ukraine. #UNGA wi…",0.225,0.75,Negative
I support Ukraine 🇺🇦,0,0,Negative
"RT @BackAndAlive: Майже 60 мільйонів гривень🔥 

За добу ми з вами і @igorlachenkov зібрали на «Black box» загалом 59 942 270 грн. 
 
Але на…",0,0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
Two destroyed Russian BTR-82A in the Kherson region. Both were not previously visible. The destroyed Ukrainian T-72… https://t.co/8umRSqWc1i,0.041666667,0.083333333,Negative
"RT @M_Star_Online: Nato concludes missile that hit Polish farm was fired by Ukraine, not Russia

https://t.co/xcLhILYVQA",0,0,Negative
RT @MayraFlores2022: Not a penny more should be sent to Ukraine until a full detailed investigation and audit is done.,0.416666667,0.6,Negative
@EmmanuelMacron C’est bien de vouloir la paix et dire que vous allez soutenir l’Ukraine mais si l’ont doit interven… https://t.co/WY7edkIAuJ,0,0,Negative
RT @damnitsbts: And Europeans have a lot of balls and audacity to speak about brown immigrants as if earlier this year we didn’t see yall b…,0,0.5,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
@PierreJoel_ Mais si au moins il estime que son intérêt serait plus d’obtenir la paix en Ukraine que d’alimenter la… https://t.co/dkM5ufKbiC,0,0,Negative
"RT @r8dr4lfe75: Russian missile = WWIII
Ukraine missile = it was an accident",0,0,Negative
RT @financialjuice: UKRAINIAN PRESIDENT: I AM CERTAIN THAT THE MISSILE THAT EXPLODED IN POLAND WAS NOT A UKRAINIAN ONE - INTERFAX UKRAINE.,0.214285714,0.571428571,Negative
"RT @krolszydercow: Jeśli potwierdzi się, że pocisk został wystrzelony z terytorium ukrainy to w tym momencie należy jak najszybciej zakończ…",0,0,Negative
"RT @mamydo06: @cassandre25000 @Aerlia3 1/2
Il a tjrs été outrancier
Dans ttes c déclarations
Les USA l ont soutenu et mm encouragé car la g…",0,0,Negative
"RT @USAmbUN: Because of Russia’s invasion of Ukraine, “now more mothers are having to wonder, ‘will the kids eat tonight?’”

Please take a…",0.5,0.5,Negative
RT @Bubblebathgirl: Why did Biden just ask Congress for $37 billion for Ukraine — didn’t Ukraine get caught laundering US aid through FTX t…,0,0,Negative
RT @apmassaro3: F-16s for Ukraine,0,0,Negative
"RT @BonginoReport: How deep does the rabbit hole go? 👇👇
https://t.co/SsEzN7nDeW",0,0.4,Negative
Council announce increased support for Homes for Ukraine programme. Read more https://t.co/2vNCif0o0i #localnews… https://t.co/xvDOrGuBLs,0.5,0.5,Negative
"RT @RealCandaceO: Ukraine is an intelligence operation full stop, hence the Operation Mockingbird level of support for Zelensky. 

Yesterda…",0.35,0.55,Negative
"RT @PChaibriant: l'article 5 de l'OTAN stipule que quand un pays membre est attaqué on doit le défendre.
#Zelensky a bombardé la Pologne, o…",0,0,Negative
"#oneplateau REST IN POWER #HERO'S GIVE #VICTIMS #THEPOWER 
@visegrad24 100 foreign volunteer soldiers who sacrifice… https://t.co/pBt3dANdkz",-0.125,0.125,Positive
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0,0,Negative
RT @its_the_Dr: But we give 100 Billion dollars to Ukraine? https://t.co/RIrm8EdcHS,0,0,Negative
"RT @apmassaro3: God bless Poland, which has been nothing short of heroic since Russia launched its genocidal invasion of Ukraine. Russian t…",0.233333333,0.4,Negative
"RT @Dominiquetaegon: This is BIG. 

Polish PM has just come out and said the missiles were most likely to have come from Ukrainian air defe…",0.166666667,0.533333333,Negative
RT @Tagesspiegel: Um russische Kriegsverbrechen zu stoppen: Menschenrechtler auf Berliner Konferenz fordern weitere Waffen für die #Ukraine…,0,0,Negative
"@shashj The war started eight months ago and only NOW they are sending a letter of intent?
The same issue with NLAW… https://t.co/LtyM5SGD0r",0,0.5625,Negative
"RT @POTUS: We also reaffirmed our continued readiness to hold Russia accountable for its brazen attacks on Ukraine, even as the G20 meets t…",0,0,Negative
"RT @kk8HydbiX59fx41: おはようレオン😊

メキシコ🇲🇽3日目

現在11/16 13:35

マイナス15時間の時差

そして高地故の軽い頭痛

取り敢えず頑張ってます🫡

#朝活
#プログラミング
#筋トレ
#おは戦41117nm
#Ukraine
と
#…",0,0,Negative
"RT @JackPosobiec: James LaPorta spread Biden disinformation that could have caused WW3 

We now know Ukraine fired these missiles, not Russ…",0,0,Negative
"🟢Spotify Daily Viral  Songs
#ShinunogaEWa  #FujiiKaze
❼11/15付
Sweden 52位(55)
Switzerland 52位(48)
Taiwan 46位(41)
Tha… https://t.co/YJTbwoHyFs",0,0,Negative
"RT @vtchakarova: German Chancellor Scholz: It doesn't matter to Germany whose missile fell in Poland, in any case it is Russia's fault beca…",0,0,Negative
RT @ASavageNation: is it possible Ukraine fired missiles  into Poland to drag NATO/US into war with Russia?,-0.05,0.535416667,Positive
@yaboytroy27 @JuanSandrik @JosestrellaJo @RIPlegacyAuto @DougJumper @bernardosillvva @Cartoonvision14 @Dexify29… https://t.co/iBTsaGzzpp,0,0,Negative
"RT @MadeInTheUSANJ: @DonaldJTrumpJr Take your warmongering distractions and propaganda back to Trump social where it’s welcome, Junior. We…",0.183333333,0.266666667,Negative
RT @Omerta_officiel: « Quand les Américains commenceront à utiliser les mots « diplomatie » et « négociation » nous entrerons dans une nouv…,0,0,Negative
"RT @ukrainiansquad: 🇺🇦Winter will be so cold, but Ukrainian soldiers will continue to fight for Ukraine and for the world. Tell them your s…",-0.6,1,Positive
RT @AnaNFT_: GN fam from a charity piece I did for Ukraine 🖤 https://t.co/wlZJY0EM7X,0,0,Negative
RT @canmericanized: Ukraine can sort itself out. IDGAF nor do I feel obliged to pay for this bullshit.,0,0,Negative
RT @UaNews_online: Sweden has announced its biggest aid package for Ukraine worth SEK 720 million https://t.co/g21w8igm9S,0.3,0.1,Negative
"RT @SudRadio: 📢Guerre en #Ukraine : Le point sur le tir qui a frappé la #Pologne

🗣️Jacques Baud : ""Le communiqué disait que le missile éta…",0,0,Negative
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0,0,Negative
"Russia-Ukraine War l How Putin’s Long-Range Artillery System BM-30 Smerch Stacks Up Against HIMARS
#NATO #Poland… https://t.co/fl9IuSArkV",0,0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
@uamemesforces Na Twitterze wszyscy gniewni a gdyby padło jechać na te Ukrainę i walczyć to byście tysiącami spiepr… https://t.co/i0CyJDIHuF,0,0,Negative
RT @SecBlinken: Spoke with Ukrainian Foreign Minister @DmytroKuleba today after Russia’s missile storm took out more critical energy infras…,0.125,0.475,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0,0,Negative
US Says Chinese Attack On Taiwan Would Be “Mistake” Like Ukraine Invasion https://t.co/bLE2TiCsGe,0,0,Negative
"RT @Sujodamystique: Everybody went from

""Russia must pay for firing those missiles at Poland that killed 2 people!!Its a declaration of wa…",-0.2,0,Positive
RT @GlasnostGone: Damming assessment of Putin's invasion of #Ukraine. US Joint Chiefs of Staff Chairman Gen. Mark Milley says “Russians fai…,0,0,Negative
RT @nev101101: Inflation is the highest since 1981. Who was in power in 1981? The Tories. There are two reasons apart from the war in Ukrai…,0,0,Negative
"RT @Alice_Weidel: Die #Ukraine ehrt 3 deutsche Journalisten mit einem Verdienstorden - weil die mit dafür gesorgt hätten, deutsche Waffen i…",0,0,Negative
"RT @RepMTG: Biden wants more money, $37.7 billion, for Ukraine but still refuses to do anything for America’s border.

Biden is the best bu…",0.566666667,0.3,Negative
@Nigel_Farage He is not trustworthy at all. I think that Ukraine has made it clear they understand that if they lie… https://t.co/YhdugaR53W,0.1,0.383333333,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
RT @MayraFlores2022: Not a penny more should be sent to Ukraine until a full detailed investigation and audit is done.,0.416666667,0.6,Negative
"RT @NATO: ❝This is not Ukraine’s fault. Russia bears ultimate responsibility, as it continues its illegal war against Ukraine.❞

@jensstolt…",-0.25,0.75,Positive
@bennyjohnson Want another fact? Russia invaded Ukraine.,0,0,Negative
"RT @trapperjohn37: So if I understand it right we sent money to Ukraine, then Ukraine invests money in a crypto scam that then spends 40 mi…",0.285714286,0.535714286,Negative
"@macergifford I would love to follow him, but het tweets in Ukraine-language...which I cannot read at all",0.5,0.6,Negative
"RT @Arslon_Xudosi: #Ukraine: Hundreds of 120mm mortar shells left behind by Russian forces, likely in Kherson oblast. https://t.co/pcgbb8Oo…",-0.1,0.425,Positive
@Timcast @elonmusk No that was Ukraine.,0,0,Negative
"The Independent: ‘We will survive,’ says Zelensky despite huge power cuts after Russia fires 100 missiles on Ukrain… https://t.co/MkTJKEwssv",0.2,0.5125,Negative
RT @jacksonhinklle: I was called a dangerous conspiracy theorist yesterday for stating that Ukraine was responsible for the deadly missile…,-0.2,0.616666667,Positive
"YESTERDAY
Mass Media Hysteria over reporst of Russian missiles hitting Polish village, POTENTIALLY starting a WORLD… https://t.co/2kVzIELXvW",0,0.05,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
https://t.co/apJM9SxqIf,0,0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @thomas_dudek: Zur Erinnerung, da jetzt hier viele wegen Przewodow in Polen und der ukrainischen S-300 Russland reinwaschen. Dass die Uk…",0,0,Negative
@JackPosobiec Ukraine is NATO's bait against Russia. They'll never fight Ukraine because Ukraine is dying naturally… https://t.co/ItWgd7NFD2,0,0,Negative
@KoelnTagblatt Laut ZDF sind 71% bereit weiterhin die hohen Energiepreise zu zahlen....für die Ukraine. Also: deine… https://t.co/4heDwIhrA9,0,0,Negative
RT @Flaco_McGuiness: @JackPosobiec Article 5. Ukraine attacked a NATO member. Like Zelensky said... A response is required. Ukraine's deadl…,0,0,Negative
"RT @desap07: @YvesPDB @EmmanuelMacron ""Rétablissement du contrôle total de la frontière d’État par le gouvernement de l’Ukraine dans l’ense…",0,0.75,Negative
"RT @RealCandaceO: Ukraine is an intelligence operation full stop, hence the Operation Mockingbird level of support for Zelensky. 

Yesterda…",0.35,0.55,Negative
"Russian missile enters Poland for the first time
#NATO #Poland #UnitedStates #WWIII #Ukraine #
https://t.co/hj97ZuE2EC",0.125,0.166666667,Negative
RT @TrumpIsBack7: I find it odd that people like Putin a communist leader of a country who hates us and would kill us all or all of us kill…,-0.166666667,0.25,Positive
@DonaldJTrumpJr Russia did not start this war. Ukraine started this war because they tried to genocide the Russian… https://t.co/xLCBKNYPxv,0,0,Negative
"RT @DanielSleat: Whatever has happened with the missile in Poland (seems to be Ukrainian), it shows how quickly this conflict could escalat…",0.333333333,0.5,Negative
"RT @KyivIndependent: ⚡️Zelensky admits receiving hints that Putin wanted to negotiate. 

President Volodymyr Zelensky said on Nov. 16 that…",0,0,Negative
"RT @leslibless: Ukraine struck Poland — “QUICK! EMERGENCY MEETING! STAT DOD PRESS CONFERENCE! ARTICLE 5 NOW!”

Why should UKR be exempt fro…",0.813802083,0.5,Negative
"@amnesty Hey @amnesty @AgnesCallamard

You took pleasure in criticizing Ukraine for the fact that its troops move f… https://t.co/ejq5mNchbX",0,0,Negative
@Independent_ie The irony here; Irish people giving out about Ukraine refugees looking for our help. Not so long ag… https://t.co/QZaPhYEU3f,-0.025,0.2,Positive
